Customer_ID,Sale_Date,Monthly_Revenue
C0632,2025-09-22,1303.3400695582789
C0529,2025-12-11,927.4989935067881
C1981,2025-04-10,1362.9490520056381
C2170,2026-02-13,1063.6944793563198
C2940,2024-07-02,1459.4407837431395
C2058,2025-10-21,813.8287166645692
C1340,2024-06-14,994.1948144680243
C2886,2024-03-15,906.8323478446792
C1297,2026-01-17,777.9646012252579
C1330,2024-09-28,1284.3431115922176
C1234,2025-11-21,1002.3351899385043
C1982,2025-05-17,1221.8371707976619
C1754,2026-03-05,1200.9095112433786
C2801,2025-07-16,367.4632249174134
C2934,2025-08-09,1010.2289455247012
C2512,2025-10-17,379.5072268538678
C2760,2024-12-08,916.6486695412792
C2776,2025-11-30,1048.4085582248208
C2765,2025-09-26,1496.1291002226217
C1949,2024-09-07,142.75876940963371
C2128,2024-05-09,227.73935175920928
C2528,2026-02-02,207.83737491972408
C0902,2024-12-23,657.7058007734361
C0891,2025-11-22,1250.2237060801392
C1571,2025-02-11,1281.6788659019899
C1825,2025-05-09,1131.7714340096124
C2066,2025-09-13,1355.6295385619267
C1189,2025-04-26,552.0039218372335
C1549,2024-03-18,223.41650195321878
C0202,2025-05-28,181.41423918579017
C0741,2024-11-16,1292.9858074671408
C1370,2026-02-26,1122.6108120951678
C1390,2024-10-16,1078.0614284155693
C2001,2024-10-23,575.5468739639364
C1472,2025-11-11,631.8672640655167
C1537,2026-01-21,1441.3589404590468
C0319,2025-04-19,189.32664173710901
C2265,2024-01-23,1183.2244317129096
C1058,2024-06-20,533.4866531917504
C1895,2024-11-13,154.67646577757853
C2314,2026-03-08,1139.5981550394386
C0724,2024-07-11,563.2766399497244
C2823,2025-11-11,1111.0065262399153
C1701,2024-04-27,1090.7161363653681
C0413,2024-01-06,848.7016256063612
C1276,2025-04-27,1188.3223808947682
C0401,2024-05-11,913.4536538397408
C1840,2024-04-02,501.29159398756497
C0724,2026-02-01,1127.7614214901866
C2330,2025-06-05,924.795742228813
C1136,2025-07-16,117.81819436588876
C2771,2024-10-20,1362.301848878433
C0751,2025-10-02,863.9010656540388
C0268,2025-01-26,1316.0781716713445
C2346,2024-09-05,1335.8315745751424
C1341,2025-09-05,722.9533194291239
C0570,2025-08-17,810.7239950317233
C2557,2025-12-03,682.0561427458426
C1974,2025-02-20,729.2114854312637
C0546,2024-05-22,1353.206022560419
C2823,2024-08-24,1203.4016195550755
C0365,2024-10-13,277.1359468418092
C0547,2024-10-03,954.4308941561343
C0271,2025-01-21,1494.2692965408792
C0739,2025-01-16,933.77098172548
C2585,2025-03-25,1200.2202758303476
C1258,2024-10-17,1176.6860627336393
C0059,2024-06-17,590.44453622126
C1275,2025-03-18,620.5890237855424
C1871,2025-10-17,1113.7069905065646
C0086,2024-07-02,799.9769442467691
C0763,2024-02-14,898.7989927825432
C0390,2026-01-24,1098.0681065107726
C1204,2024-09-24,1188.6050378546704
C0719,2025-04-20,480.1232088262999
C2904,2024-09-09,305.5112632117481
C0149,2025-01-30,508.5125054132153
C0583,2024-10-15,810.5536551289057
C0121,2024-07-30,578.9978442158547
C2813,2025-11-19,895.7078623866313
C2653,2024-01-21,174.8520137758798
C2304,2024-11-11,813.6505762592741
C0766,2025-07-17,615.1788697127911
C2912,2025-03-13,848.5334568500353
C0800,2025-02-26,691.5466968389675
C2107,2024-08-20,497.9161908925594
C1022,2024-05-02,1365.75106764069
C1470,2025-09-03,358.67098378989965
C2436,2024-08-01,1053.9118058127835
C1110,2025-10-08,1394.5025976153797
C2834,2025-12-30,854.1379435596064
C1251,2025-08-22,1326.9718840112748
C2641,2026-03-02,274.7920698065981
C1650,2024-02-09,791.3042783589714
C1816,2026-01-21,739.8353926733151
C1346,2024-11-27,111.3663298517928
C2957,2025-10-09,720.5602779030683
C1342,2024-06-30,616.641658935637
C2614,2024-09-21,1037.7182188844615
C2447,2026-02-09,1413.661690007126
C1733,2025-11-24,220.1075235668511
C0899,2025-06-16,558.4669414004723
C2341,2025-03-07,721.6906323519527
C0485,2024-07-14,737.2595292481366
C0803,2025-12-24,1184.7336091791553
C1716,2025-05-23,720.7539321668171
C1916,2025-03-22,138.02582203511471
C1758,2025-06-11,1094.1457324299638
C1810,2024-07-20,1338.7615732039403
C2938,2025-12-30,819.4665975695419
C2292,2025-08-27,913.5519303779075
C1444,2024-05-12,328.1110145566645
C1953,2024-05-18,408.90432255053986
C2864,2025-10-30,429.23833477445646
C2321,2025-05-07,703.0387648338134
C1671,2024-03-10,1399.403309253899
C1849,2024-01-15,830.4986734008405
C0520,2026-01-16,368.9367032818937
C1152,2024-07-30,472.5228302165295
C1397,2026-03-12,637.6210416180579
C2616,2024-02-29,972.5625659699192
C2686,2024-09-08,716.0464142056076
C2207,2025-03-21,649.4227818476949
C0652,2024-01-02,890.6200405585927
C2224,2026-01-17,438.5689929362517
C1951,2024-12-01,210.46458161841505
C2668,2024-01-19,134.18004075111097
C0211,2025-07-14,451.7628288539779
C2495,2024-03-18,228.22884780225618
C0586,2025-04-16,570.8768939290735
C0167,2024-01-28,1182.1069565036578
C2508,2025-07-13,1102.8120626815737
C2964,2025-08-30,955.2986719032403
C1257,2024-06-13,1293.5003414312703
C1206,2025-04-02,494.89467436198737
C1739,2024-06-24,1339.075254241952
C1053,2025-08-07,658.9348375368509
C0714,2024-01-29,661.2506455732772
C2889,2025-10-30,667.4922590757301
C2916,2024-10-05,237.33211273737402
C0688,2024-10-09,1465.686697663478
C0330,2025-04-23,293.90948895522286
C1747,2025-06-02,577.2400142568583
C1208,2024-10-31,547.02044845746
C2143,2025-11-24,204.55120594339348
C0785,2024-04-18,313.16418215662736
C2697,2024-11-19,162.80167065954015
C2401,2024-07-24,509.36629098471883
C2978,2024-08-21,1313.319693640469
C0941,2025-04-02,575.2190880323383
C1289,2024-07-05,273.16856489433087
C1680,2025-04-26,1003.9714157374851
C2694,2025-02-10,1495.2412768768747
C0626,2025-05-23,425.25330534469856
C0139,2025-06-03,491.3994075187972
C2764,2024-02-22,1460.5858759931039
C0762,2025-02-01,350.28680257068197
C1834,2024-07-17,815.6996944428295
C2303,2025-01-25,435.51298622253285
C1556,2025-10-10,1405.2926570617415
C0676,2026-02-09,1474.1294204068117
C0092,2025-05-12,1240.5769845680215
C1093,2024-06-20,540.6973421379348
C0037,2024-03-26,664.882465392707
C1788,2025-07-11,439.2279571329899
C2188,2024-07-04,1347.0611538125881
C2915,2024-06-04,1380.3815887634214
C2728,2025-05-07,686.418927144466
C1202,2025-06-04,1019.1462978642027
C1837,2025-09-18,331.77445168457143
C1895,2025-10-27,708.9102605087726
C0137,2024-05-09,984.0987493428967
C2238,2024-03-21,639.5643659252274
C1664,2025-01-18,600.6393359610439
C2390,2026-03-12,101.39858917371973
C1583,2025-10-20,1226.0108492879597
C0972,2024-10-21,1345.0726568300274
C0662,2024-09-25,1457.248941364165
C2291,2025-10-06,1106.9799390969017
C1811,2025-07-15,868.3092373178384
C0415,2025-06-18,476.9983277321931
C2755,2025-01-12,1499.0192663488979
C0343,2025-01-10,925.6539963449478
C2730,2024-03-28,1053.6157012626247
C2701,2025-09-15,1055.3686267374446
C0146,2024-04-20,1283.352514060054
C0323,2025-08-06,113.5415543856869
C2170,2024-06-02,408.34571660392055
C1276,2025-04-07,1031.7476002380195
C1879,2025-07-22,1353.204031554395
C2359,2026-02-07,1059.4742946898987
C0601,2024-06-04,678.8878080911522
C0475,2025-09-16,606.1776942183662
C2618,2024-11-13,1133.1272115966485
C1516,2025-07-12,1137.7327759920709
C0575,2024-08-25,949.8811895079665
C0347,2024-11-29,508.0538337362719
C2868,2024-04-15,1395.216745746761
C1511,2025-04-26,872.6319189660948
C0382,2025-11-29,1206.6892987476629
C1304,2025-11-01,400.0315670265643
C0072,2025-12-10,581.6571040606191
C2569,2025-01-16,1324.4113229422794
C2981,2025-11-19,170.14984191595576
C1118,2024-09-17,817.2414357593269
C1397,2026-03-09,774.3876717816127
C2387,2024-10-19,1151.722264471315
C1360,2024-11-30,494.65127883906536
C0664,2025-10-16,406.69355060343923
C1516,2025-12-09,1396.585974282527
C1892,2025-04-20,900.3935127418507
C0040,2024-08-12,246.5653955971163
C1383,2025-07-08,370.2506271000495
C2031,2025-03-29,1498.3564833199475
C2622,2025-10-24,373.85259475306935
C1278,2024-10-22,954.6657158951502
C0966,2025-07-28,688.1793105938654
C2629,2025-10-03,1339.8387327897694
C1901,2026-02-05,1157.2360292134588
C2218,2025-04-07,935.7319547665421
C0701,2024-08-01,115.03457451717549
C0511,2025-08-07,1331.7132904908435
C1284,2025-09-07,722.5344591742028
C0584,2024-06-06,1404.2087142260073
C0984,2024-09-28,793.7546179958817
C0459,2024-08-25,1071.9142848558158
C2577,2024-10-29,197.009709253299
C1906,2025-10-31,1143.2123149375002
C2389,2025-09-12,573.194443836692
C2105,2025-06-04,591.9026200644932
C2266,2024-11-16,266.1181825931459
C2667,2024-02-28,305.6000080962832
C0816,2024-12-23,360.0626786886942
C2779,2025-12-04,559.4886359999914
C2512,2025-10-09,1348.7578778858476
C0247,2024-09-07,615.5643335221126
C0730,2025-03-11,1114.1077891885056
C2421,2024-05-25,215.84650544581996
C0417,2024-12-17,927.5383189807897
C1055,2025-07-23,774.6477237786154
C0368,2025-11-19,1469.1411257363063
C2607,2026-03-10,1284.690877830548
C0108,2024-09-01,736.7616814141096
C2632,2025-07-13,1185.1998696634744
C0839,2024-10-27,370.25423781128853
C0418,2025-03-13,887.2708583484894
C1644,2024-04-09,204.46667779619145
C0821,2025-12-25,587.3246451523563
C1422,2025-04-24,416.20705427103843
C0683,2025-02-18,1106.4737414552953
C0256,2024-06-13,786.126967700106
C2828,2025-09-29,1151.4986703872146
C0838,2024-10-28,821.4136126840239
C2963,2024-04-30,221.07821901229394
C2283,2024-03-28,1129.5147096255375
C0553,2024-08-04,1266.5209695829278
C0181,2025-07-26,1364.9437162779095
C0157,2024-06-27,900.7887234293914
C1478,2025-12-02,1155.0195025992932
C0571,2024-06-11,1152.862071635678
C0857,2025-08-15,318.0496637185221
C1785,2024-06-18,329.90896244339905
C1728,2024-10-27,199.23970813277657
C1048,2025-01-08,547.879089196422
C1497,2025-12-08,762.9120228374903
C1424,2024-07-21,1497.0569938559038
C2996,2024-02-16,703.3906788954373
C0592,2025-04-07,1116.739623910319
C2182,2025-10-31,1070.7558367815486
C0421,2025-02-11,386.2747303508114
C2261,2024-07-12,181.91001202921098
C2948,2025-03-02,864.4094521470224
C2530,2026-03-01,1080.4278292402664
C0348,2024-11-12,1497.5525062607583
C0166,2025-04-23,602.055473193639
C0937,2025-02-24,1354.9103869135354
C0348,2024-09-25,634.705438216861
C2897,2025-04-25,1065.176391802718
C0398,2025-12-11,937.5541027238728
C0583,2026-01-05,174.1703106236357
C2774,2024-09-19,209.7437977583619
C1601,2025-03-01,129.06972561424536
C0308,2024-06-14,619.1677184315853
C2846,2025-11-22,1144.121468272415
C2767,2025-03-03,341.8575515870118
C2514,2025-12-04,948.1941557374541
C0099,2025-01-31,504.35889204350906
C1266,2024-08-03,1215.7896735707009
C0158,2026-03-06,1217.7546086041873
C2658,2024-04-16,1185.580320952993
C0554,2024-04-07,834.7669193219275
C0651,2025-04-26,498.39339411179236
C2968,2025-05-13,1233.2216614300885
C2275,2024-08-17,360.5407867149381
C2471,2024-09-13,505.6634428401184
C2291,2024-02-12,357.5267886248703
C2578,2024-08-29,1043.8942245427068
C1069,2025-07-07,1060.7304393621453
C1496,2024-04-04,1013.5139899014542
C2419,2026-02-04,681.8420536105349
C1879,2024-07-06,240.23941008200654
C2700,2025-01-19,1375.6374183210296
C2737,2025-02-03,810.8233496171334
C0734,2025-05-20,669.761072875528
C1951,2024-06-15,924.3548505476106
C0092,2026-02-21,369.90661014674816
C2220,2024-05-04,285.5682907468241
C1628,2025-11-03,667.735310041121
C1216,2024-03-27,418.10897173987473
C1101,2025-05-03,442.0064123520304
C1305,2024-08-13,1349.5160828899411
C1388,2025-10-18,843.0628480601548
C0179,2024-12-10,776.8566900526915
C2286,2026-01-29,1065.2714312200364
C2925,2025-06-01,1432.1673591474355
C2950,2024-01-31,257.0779902587897
C0280,2025-12-09,1266.94839395296
C1043,2026-01-13,917.6268518149843
C1619,2024-10-22,304.63149533657213
C2788,2025-02-17,516.0090461645883
C0371,2024-05-14,775.3059830506353
C1801,2025-06-08,1067.6480024083921
C2918,2024-01-04,439.6498237348331
C1704,2024-06-26,848.8303416546258
C2269,2026-01-15,1058.5402783822065
C2968,2024-09-15,728.2370511865087
C0304,2025-10-13,1308.2363455682462
C1349,2024-03-05,1317.242743976566
C1461,2026-03-05,758.9677046966241
C2486,2024-12-28,1462.0959945724594
C1194,2025-12-17,205.81912936762623
C2423,2024-01-17,104.70732965211127
C2429,2024-07-18,632.9355693254867
C2062,2025-06-27,941.535885921513
C2791,2024-07-30,980.8802204295251
C0669,2025-03-10,767.02403081136
C0500,2024-09-29,274.8366385369046
C1415,2024-10-16,338.6965305030519
C1573,2026-03-13,1293.0071773928128
C2613,2025-04-27,1315.0755844349658
C0530,2024-08-21,1043.4579530050082
C2007,2025-02-11,1029.9051611904351
C2540,2025-11-24,936.7549792389306
C1220,2024-05-25,384.0962399827835
C0755,2025-07-15,699.5509803638645
C2348,2025-03-05,1074.2525120487303
C0815,2025-03-07,852.1531808046742
C2595,2025-09-06,126.01246767713886
C0727,2025-06-28,1434.9795294081378
C0731,2025-05-11,1282.7424736010007
C0828,2024-03-29,464.763019753633
C2650,2025-02-14,963.0425092328146
C1332,2024-08-28,1392.5351372194627
C2047,2026-02-16,234.41541695911192
C2816,2024-08-10,804.2412731153809
C0875,2026-01-17,738.7402361848123
C2985,2025-10-26,674.2870073969452
C2179,2025-04-12,1269.824052450095
C2004,2025-07-22,632.9046053764403
C1678,2024-11-17,189.12866653741062
C0608,2025-01-09,192.1728390300235
C2074,2024-04-21,159.84244913445258
C1478,2025-06-10,672.8035906236521
C0635,2025-02-15,1105.768788777704
C1210,2024-09-25,385.2114467027217
C0484,2025-09-17,1005.0559286041693
C2728,2024-09-08,1061.9238609451859
C1075,2025-01-08,457.28297362183713
C1915,2025-10-15,940.7807184848809
C2053,2025-09-17,1058.8156760375864
C0589,2025-03-25,753.259071922976
C2256,2026-03-12,571.4032361921331
C2305,2025-06-20,966.8121722040582
C1229,2025-01-02,1468.9859222592797
C1974,2024-09-11,697.5779731165693
C2059,2025-04-07,648.4291347991694
C0949,2024-09-24,749.9736633965587
C2056,2024-05-05,206.7057508230675
C2984,2025-01-27,874.428591539946
C2080,2026-01-31,560.1763421041691
C2008,2026-03-09,269.9909712637675
C2588,2024-11-29,752.7594375643228
C1742,2025-07-18,104.7375812035684
C0387,2025-01-02,662.4993432278625
C1252,2025-07-08,248.02937509703068
C2688,2025-11-08,134.00978475969242
C1791,2025-07-07,1254.265064742303
C1499,2025-03-31,1382.7483245956887
C0207,2025-11-18,390.74450770274933
C1819,2024-03-07,855.0175693679657
C1781,2024-03-06,489.1414199833789
C2605,2025-08-17,791.008414141055
C2396,2025-09-08,711.2838492518243
C0793,2025-02-03,476.6714771126799
C2282,2024-10-13,1080.5510114894169
C1725,2024-07-04,277.08734304835593
C1006,2024-10-10,174.30189503991397
C2785,2025-05-30,1174.7456062521908
C0942,2025-10-11,1032.3020437089517
C1166,2025-11-21,797.9365738049571
C2224,2024-08-24,754.9056786615582
C1678,2024-01-18,796.3759312879968
C0449,2025-02-17,711.833706538142
C0592,2024-01-09,650.0492141636507
C0082,2025-02-23,799.5668440405684
C2183,2024-01-29,839.9212396236646
C2904,2025-10-17,1068.6632397170692
C1407,2024-12-13,1095.6900250276317
C1481,2025-10-22,628.6807121962024
C2488,2025-07-29,678.9567318408842
C1080,2025-03-25,623.1760376307122
C2745,2025-01-14,851.1500830759945
C0419,2025-11-29,734.6949530798735
C0088,2024-12-31,1345.435048390671
C2704,2024-08-14,1074.9057736830616
C0215,2024-04-27,1358.1189372562237
C1759,2025-02-15,1092.7917881831959
C2600,2024-12-21,1459.3890079333398
C1521,2024-09-10,990.0314895573767
C1718,2025-06-26,1448.9701934282766
C2551,2025-11-03,321.4378465731965
C2747,2025-12-27,173.4687531611654
C2293,2025-03-19,910.775259285403
C1502,2025-11-11,1476.8904881196847
C0309,2024-03-21,684.6473462233555
C0231,2024-02-15,396.86070707014346
C0155,2024-02-18,830.1580288709196
C1199,2025-03-24,1008.3180744104441
C2896,2025-02-10,541.2501737222445
C0115,2024-10-09,1100.6771018989634
C1414,2025-04-17,1465.1603098640162
C0311,2025-02-19,1355.7483703948635
C0993,2025-08-22,508.2195229170734
C2348,2024-04-30,557.4131564024376
C1042,2024-01-03,620.1577142294241
C2832,2024-11-11,652.3738897511034
C0012,2025-04-04,240.4472988705912
C1428,2024-08-14,1166.747974445005
C2280,2024-03-19,611.4749690549806
C2014,2025-10-18,1331.747967387633
C0730,2026-01-23,1397.7168723681523
C1302,2025-06-27,134.20383303076335
C1377,2026-02-13,1483.9042978994887
C2037,2025-12-23,1094.0318241002583
C2351,2024-03-11,828.5491163901472
C0541,2024-07-15,645.3386517215746
C2518,2024-02-27,825.925385653598
C2861,2025-02-27,554.4746135698222
C0077,2025-04-13,971.7629391751675
C0024,2025-09-15,230.17238702270774
C1039,2024-02-17,969.5716440765343
C0676,2025-03-10,485.48279019382176
C2573,2024-07-03,124.68876067328492
C2395,2024-06-13,873.7880726280287
C0172,2025-12-27,909.8268581937749
C1893,2024-11-26,697.1966065961504
C2760,2024-11-25,201.20072557044358
C0489,2024-04-30,1350.6801339258682
C1486,2024-07-31,956.0031301190445
C2426,2025-05-21,261.9986193965574
C2420,2025-07-06,815.3028072318067
C0757,2026-03-11,796.1560423278601
C2525,2024-06-16,184.56261631009778
C2430,2025-06-29,949.6035850441265
C0155,2026-02-25,1231.6569584901902
C0257,2025-03-02,1148.6112759478694
C1780,2025-12-09,384.15717982985666
C0674,2025-12-03,1307.209541375896
C2116,2024-08-08,579.5590319230913
C2392,2024-01-10,1425.111729608718
C0673,2024-04-29,200.4471499159992
C2439,2025-09-26,780.6921639277797
C1473,2024-09-03,935.9741280485689
C0259,2024-12-25,446.7101378644466
C0307,2024-08-08,1179.9322642083189
C1119,2026-02-11,977.6539517350038
C2998,2025-05-20,125.35321220313777
C0246,2024-02-27,951.7160269747302
C2781,2025-04-04,788.069528185825
C1659,2024-05-07,374.44088238491076
C0187,2025-11-29,1494.0475178833415
C1798,2025-12-17,1356.027072758661
C0925,2024-03-26,509.5107730406889
C0785,2024-04-13,857.4992891180628
C1596,2024-05-22,543.102995874407
C2456,2024-07-23,1185.6940522905093
C1361,2025-10-02,1402.4640064750372
C0341,2026-01-27,602.360049680137
C0563,2024-02-07,1227.8179488010785
C0651,2024-12-28,797.7705597984868
C3000,2025-09-12,655.2099858362083
C1194,2024-11-04,1413.7905929382778
C0069,2024-02-21,814.566564206644
C1584,2024-01-01,754.3747003604508
C2429,2024-01-11,1041.4081627472801
C2105,2026-01-16,465.7278814255982
C1301,2025-10-01,554.710019103642
C2898,2024-08-01,1404.8641707340719
C1123,2026-01-24,1049.9417836117193
C0916,2025-07-09,1257.2920068794078
C2373,2025-06-01,479.55646670960147
C0461,2025-10-29,861.3062659018209
C2227,2025-02-18,1459.9547737852974
C0844,2024-01-08,546.1854586395046
C0574,2024-01-05,324.6670668438586
C0119,2024-12-27,815.2404115145296
C2597,2025-11-24,642.9495242148266
C0646,2024-04-21,323.408125901399
C1479,2024-09-29,1343.9719357847152
C2074,2025-02-25,1487.013474775289
C1514,2024-09-21,896.0150529659969
C2032,2025-04-02,1184.5474757228355
C1032,2024-07-30,1302.6537173648194
C0969,2024-03-18,1081.3748084305576
C2011,2026-02-20,161.8184687564237
C1540,2025-10-27,320.6879244035449
C2581,2024-08-08,199.38486761194105
C2197,2025-01-03,113.83144929887918
C1512,2024-12-12,528.3949722601312
C1049,2024-01-25,649.2983446741837
C0655,2025-02-23,437.441625270296
C1955,2024-12-19,190.44650732084932
C2993,2025-12-20,841.8083271713487
C0555,2025-02-20,482.6470479399983
C0425,2025-05-29,1214.4520168089873
C0293,2024-08-02,111.27367027539367
C1209,2024-04-21,1279.5378718026543
C2602,2025-12-04,1436.6551505243397
C0431,2025-07-12,1102.5890884149974
C2652,2025-03-03,1127.101691367593
C0317,2026-01-02,1406.9872362438264
C0398,2025-11-29,392.6997994204888
C1348,2025-07-15,1492.3917954920073
C1589,2025-12-09,1182.8736847299585
C0596,2024-08-03,1117.1989916589112
C2594,2025-02-16,605.5268105934099
C2124,2026-01-02,864.0884795678547
C2913,2025-01-14,1015.4849035826858
C1944,2025-08-24,968.4800058441023
C0916,2024-08-19,1086.978493868613
C2757,2024-09-14,215.33443470977488
C2534,2025-10-26,597.9078059643755
C2795,2024-09-12,707.600023233668
C1256,2025-02-06,464.88101702495305
C2598,2025-02-27,341.67817837691325
C0976,2026-02-08,294.49847187800793
C1076,2024-03-05,612.9367491592192
C2990,2024-07-08,790.8183807875922
C2967,2025-08-25,188.16701620532498
C1245,2024-06-21,1425.0413324267693
C1452,2026-01-28,1171.3406520050617
C1167,2026-02-06,1123.192482459653
C2029,2025-09-19,342.00473498421775
C0363,2025-07-14,945.3210752170645
C2430,2024-08-14,841.6149255321344
C2319,2025-08-03,1475.4563841013712
C2346,2025-01-22,1146.7404781122211
C0234,2025-02-04,906.0666372027237
C2623,2025-09-29,1291.137733058171
C1732,2024-07-31,317.1319792049933
C0027,2024-02-22,121.30314156736807
C1495,2025-09-15,1066.3266667803325
C0093,2025-11-01,237.63604433213246
C2665,2026-01-21,261.6070959769129
C0309,2025-10-23,1142.5530169943427
C0052,2024-05-18,478.74878178758473
C0319,2025-02-21,980.0837017964501
C1993,2025-09-16,1384.3696965298477
C0181,2024-05-22,543.0643442930017
C1593,2025-05-23,404.00182097588635
C2923,2025-10-11,249.1880372374724
C0647,2025-04-30,282.64730598761656
C1962,2025-03-12,187.11177353037982
C1284,2025-06-26,222.69933036163619
C2245,2024-10-19,704.8064243328155
C2693,2025-09-11,549.2110630335576
C2303,2024-10-10,1089.1851400521973
C2025,2025-11-01,1318.3383215458025
C2780,2024-01-14,1198.682484399338
C0336,2025-09-25,842.892159331913
C1577,2025-12-27,243.4189627257148
C1526,2024-09-28,1093.6741975181749
C0990,2024-01-25,607.960214617623
C2948,2024-11-17,219.91055148157426
C1279,2025-11-11,1279.452970097676
C0514,2024-04-12,573.5031240555078
C2030,2024-02-09,405.5483655161999
C0242,2024-08-22,1320.0328904663804
C2197,2024-03-29,1362.987415825807
C1734,2024-04-09,574.5591720681838
C2805,2024-05-23,596.7219869939229
C2668,2024-03-22,911.4799386164017
C2501,2025-08-11,1126.8180913349215
C2260,2025-07-24,188.40888266960883
C0668,2024-08-16,930.6811200638604
C0594,2025-08-25,1433.9480864970142
C2179,2025-01-29,466.93145605193513
C2660,2025-05-27,1372.3580997357074
C0256,2026-02-19,1430.2356770683311
C1503,2026-03-08,476.8150973595256
C0561,2024-07-15,1155.8826122394908
C2111,2024-09-30,434.285011647384
C1335,2025-08-12,1132.6556264249857
C0407,2025-10-14,1216.3879598043563
C2850,2026-03-10,446.0879851949092
C1861,2025-08-05,1102.217361016529
C2063,2025-07-15,1236.9463544097257
C1711,2025-01-06,602.0104209496765
C0259,2024-03-20,334.78388638561773
C0723,2024-08-22,228.750394244519
C1283,2024-10-13,905.5343850539186
C0614,2025-10-28,1469.3373670419985
C1695,2025-07-25,1252.1304480311026
C1979,2025-06-28,710.175494508374
C0813,2025-03-12,851.269263996942
C1787,2024-05-06,491.3390395765465
C0331,2026-01-02,328.292214304089
C2213,2025-12-12,774.9136215251825
C1217,2025-02-20,748.9021926340592
C1545,2025-09-29,830.7019339252643
C1398,2024-02-10,1433.926419789517
C0387,2026-02-25,945.4534202026811
C1519,2025-04-13,948.0805712713233
C1818,2024-10-23,279.2346680055075
C1818,2025-08-19,1495.0844126475486
C1815,2025-08-23,1181.982921928536
C2376,2024-02-11,1328.0846817316067
C1516,2025-09-23,680.0205765633917
C1241,2024-10-05,802.9793340998749
C0320,2025-04-03,830.9173328271871
C0399,2024-02-02,371.73235500544723
C1915,2024-10-02,1065.28481885774
C0105,2025-10-26,1364.1674130644392
C0696,2024-03-30,329.1881453937866
C0330,2025-09-07,220.8455828806303
C0660,2025-06-07,1133.506467756479
C2647,2024-06-08,482.4825643421749
C0821,2025-04-02,973.4075582642611
C1973,2025-12-08,1074.061673189053
C2689,2025-02-02,550.6750690145504
C1794,2026-02-12,1241.2024363960982
C2362,2024-03-31,869.9845749599036
C0462,2025-12-09,1316.599171132524
C1608,2025-08-03,1168.6109735825264
C2534,2025-04-10,1316.0058848524354
C1676,2024-08-07,128.22593496505172
C2458,2025-02-22,440.9087650340326
C2075,2025-01-13,226.01111662431407
C0271,2025-12-26,718.9162240650888
C2734,2025-03-22,1345.9441702614456
C2549,2024-05-25,754.5563671736169
C0385,2024-08-20,1289.5982624125518
C0060,2025-01-05,558.049533227045
C1131,2024-08-21,575.3981019273533
C0220,2025-12-26,1353.7864224576285
C1465,2025-01-01,696.1440051163821
C2819,2025-04-25,1205.671682912533
C1907,2025-07-26,431.3009670346619
C2612,2024-12-28,1428.3211615486896
C1596,2025-08-12,904.4095451427995
C2594,2025-05-25,1163.0529960097626
C0096,2024-04-04,225.3219797128397
C0989,2024-08-03,789.7299161627402
C1113,2025-12-25,1361.4538968276324
C2876,2025-12-12,1327.8540806606263
C1946,2025-06-26,165.53954012791854
C2279,2026-03-12,525.1778567805254
C0968,2024-05-14,720.6480090707122
C2323,2024-03-23,341.1707400981035
C0246,2025-01-25,1121.9976353859583
C2159,2024-02-16,358.3167938381962
C0234,2025-01-26,585.2955721178407
C2465,2025-12-18,1028.5928916009457
C2726,2025-01-19,774.9250823342719
C1152,2025-01-15,1133.9994540888513
C1261,2024-03-17,1445.6910617120036
C0803,2024-09-15,263.1653628012765
C2667,2025-08-26,1093.3948029572853
C2755,2025-02-02,422.4818178849603
C2899,2024-04-09,680.2674183705969
C1418,2025-05-15,146.00781611319576
C2523,2025-01-17,290.2703352097785
C0655,2025-12-07,547.6882046684595
C2443,2024-07-10,578.780127403179
C0111,2025-08-02,1359.4193030469341
C0090,2026-01-23,1138.5380729731212
C0763,2025-08-24,1461.0561554618575
C1304,2024-12-10,938.7001144693368
C1357,2024-01-10,438.3992249278452
C2180,2024-09-20,558.7170418902999
C1037,2024-09-24,547.7702926087538
C2505,2025-09-21,557.0920587285523
C1465,2026-01-31,1042.149842356542
C0098,2025-07-24,843.1310993265827
C1144,2024-07-13,639.5938493213021
C0293,2025-07-15,308.72567622020324
C1840,2025-02-10,130.99482811900427
C1735,2024-10-22,406.36854862276965
C1025,2024-04-06,250.45996555615378
C2620,2025-04-06,1199.6230431931351
C2298,2025-09-30,257.49714093943953
C0652,2026-01-27,1113.9195322295707
C2197,2024-03-27,639.9221656865157
C2092,2024-03-17,202.72974564128634
C1907,2025-12-16,1237.82206920422
C1722,2025-04-27,911.4827983312587
C1068,2024-05-25,430.06611800900225
C2210,2025-10-22,1352.5536440657352
C1817,2024-04-20,163.36163941877203
C0253,2025-10-02,382.54745147686805
C0132,2026-02-03,1152.8656989282053
C1908,2025-11-08,1093.1291024338448
C1911,2024-10-23,504.98037121426927
C2522,2025-03-01,186.83482549389635
C1680,2025-10-10,1301.3093011149213
C1133,2026-03-01,539.1766932978636
C2754,2024-11-29,373.99878089957133
C1059,2025-06-06,822.4865513053679
C1926,2025-08-05,1374.3180789954263
C2323,2025-11-01,160.9652089807255
C0187,2025-12-28,1172.1257232432429
C0949,2025-06-21,901.4625191141924
C2291,2026-03-08,695.6287631725437
C0264,2024-06-10,1141.712621747084
C1998,2025-03-05,1452.1541942182853
C0522,2025-09-05,420.88869562776745
